lat,lon,sst_anomaly_c,mean_el_nino_nino34_anomaly_c,el_nino_winter_count
-22.5,132.5,,1.616694413666018,25
-22.5,133.5,,1.616694413666018,25
-22.5,134.5,,1.616694413666018,25
-22.5,135.5,,1.616694413666018,25
-22.5,136.5,,1.616694413666018,25
-22.5,137.5,,1.616694413666018,25
-22.5,138.5,,1.616694413666018,25
-22.5,139.5,,1.616694413666018,25
-22.5,140.5,,1.616694413666018,25
-22.5,141.5,,1.616694413666018,25
-22.5,142.5,,1.616694413666018,25
-22.5,143.5,,1.616694413666018,25
-22.5,144.5,,1.616694413666018,25
-22.5,145.5,,1.616694413666018,25
-22.5,146.5,,1.616694413666018,25
-22.5,147.5,,1.616694413666018,25
-22.5,148.5,,1.616694413666018,25
-22.5,149.5,,1.616694413666018,25
-22.5,150.5,0.010545893,1.616694413666018,25
-22.5,151.5,-0.04745569,1.616694413666018,25
-22.5,152.5,-0.09580348,1.616694413666018,25
-22.5,153.5,-0.1274305,1.616694413666018,25
-22.5,154.5,-0.13172978,1.616694413666018,25
-22.5,155.5,-0.12232079,1.616694413666018,25
-22.5,156.5,-0.1316117,1.616694413666018,25
-22.5,157.5,-0.17062935,1.616694413666018,25
-22.5,158.5,-0.20906444,1.616694413666018,25
-22.5,159.5,-0.23997046,1.616694413666018,25
-22.5,160.5,-0.2703846,1.616694413666018,25
-22.5,161.5,-0.29868826,1.616694413666018,25
-22.5,162.5,-0.32447347,1.616694413666018,25
-22.5,163.5,-0.34684327,1.616694413666018,25
-22.5,164.5,-0.36255118,1.616694413666018,25
-22.5,165.5,-0.37008834,1.616694413666018,25
-22.5,166.5,-0.38592476,1.616694413666018,25
-22.5,167.5,-0.40272835,1.616694413666018,25
-22.5,168.5,-0.40927583,1.616694413666018,25
-22.5,169.5,-0.4130323,1.616694413666018,25
-22.5,170.5,-0.41734052,1.616694413666018,25
-22.5,171.5,-0.42345306,1.616694413666018,25
-22.5,172.5,-0.43081677,1.616694413666018,25
-22.5,173.5,-0.43822655,1.616694413666018,25
-22.5,174.5,-0.44507107,1.616694413666018,25
-22.5,175.5,-0.4516122,1.616694413666018,25
-22.5,176.5,-0.4585729,1.616694413666018,25
-22.5,177.5,-0.46387088,1.616694413666018,25
-22.5,178.5,-0.4665422,1.616694413666018,25
-22.5,179.5,-0.46768656,1.616694413666018,25
-22.5,180.5,-0.46844223,1.616694413666018,25
-22.5,181.5,-0.46854943,1.616694413666018,25
-22.5,182.5,-0.46767983,1.616694413666018,25
-22.5,183.5,-0.46743587,1.616694413666018,25
-22.5,184.5,-0.4720613,1.616694413666018,25
-22.5,185.5,-0.48169288,1.616694413666018,25
-22.5,186.5,-0.4868156,1.616694413666018,25
-22.5,187.5,-0.48372918,1.616694413666018,25
-22.5,188.5,-0.47488946,1.616694413666018,25
-22.5,189.5,-0.46369117,1.616694413666018,25
-22.5,190.5,-0.45295578,1.616694413666018,25
-22.5,191.5,-0.44347727,1.616694413666018,25
-22.5,192.5,-0.43388882,1.616694413666018,25
-22.5,193.5,-0.42342824,1.616694413666018,25
-22.5,194.5,-0.40907493,1.616694413666018,25
-22.5,195.5,-0.39425963,1.616694413666018,25
-22.5,196.5,-0.38111904,1.616694413666018,25
-22.5,197.5,-0.37083653,1.616694413666018,25
-22.5,198.5,-0.36275136,1.616694413666018,25
-22.5,199.5,-0.3552169,1.616694413666018,25
-22.5,200.5,-0.34700122,1.616694413666018,25
-22.5,201.5,-0.33836088,1.616694413666018,25
-22.5,202.5,-0.330952,1.616694413666018,25
-22.5,203.5,-0.32210428,1.616694413666018,25
-22.5,204.5,-0.3136969,1.616694413666018,25
-22.5,205.5,-0.3048316,1.616694413666018,25
-22.5,206.5,-0.2934229,1.616694413666018,25
-22.5,207.5,-0.2789617,1.616694413666018,25
-22.5,208.5,-0.2635095,1.616694413666018,25
-22.5,209.5,-0.24979736,1.616694413666018,25
-22.5,210.5,-0.23870702,1.616694413666018,25
-22.5,211.5,-0.22873886,1.616694413666018,25
-22.5,212.5,-0.21558762,1.616694413666018,25
-22.5,213.5,-0.20242073,1.616694413666018,25
-22.5,214.5,-0.19082671,1.616694413666018,25
-22.5,215.5,-0.18101686,1.616694413666018,25
-22.5,216.5,-0.17266755,1.616694413666018,25
-22.5,217.5,-0.16498905,1.616694413666018,25
-22.5,218.5,-0.15680918,1.616694413666018,25
-22.5,219.5,-0.14689308,1.616694413666018,25
-22.5,220.5,-0.13487534,1.616694413666018,25
-22.5,221.5,-0.118694946,1.616694413666018,25
-22.5,222.5,-0.10341844,1.616694413666018,25
-22.5,223.5,-0.089047946,1.616694413666018,25
-22.5,224.5,-0.07733976,1.616694413666018,25
-22.5,225.5,-0.06559322,1.616694413666018,25
-22.5,226.5,-0.051346816,1.616694413666018,25
-22.5,227.5,-0.03368862,1.616694413666018,25
-22.5,228.5,-0.013434115,1.616694413666018,25
-22.5,229.5,0.0058582113,1.616694413666018,25
-22.5,230.5,0.024839915,1.616694413666018,25
-22.5,231.5,0.037871018,1.616694413666018,25
-22.5,232.5,0.048089694,1.616694413666018,25
-22.5,233.5,0.057809018,1.616694413666018,25
-22.5,234.5,0.068883754,1.616694413666018,25
-22.5,235.5,0.0818557,1.616694413666018,25
-22.5,236.5,0.0959914,1.616694413666018,25
-22.5,237.5,0.1098505,1.616694413666018,25
-22.5,238.5,0.12175605,1.616694413666018,25
-22.5,239.5,0.13021238,1.616694413666018,25
-22.5,240.5,0.13171001,1.616694413666018,25
-22.5,241.5,0.13264626,1.616694413666018,25
-22.5,242.5,0.13608944,1.616694413666018,25
-22.5,243.5,0.14143607,1.616694413666018,25
-22.5,244.5,0.14679532,1.616694413666018,25
-22.5,245.5,0.15086025,1.616694413666018,25
-22.5,246.5,0.15400364,1.616694413666018,25
